snapshot_date,opportunity_id,stage_at_snapshot,amount,forecast_category,expected_close_date
2025-10-01,OPP-02088,Qualification,169274.0,Pipeline,2025-10-26
2025-10-01,OPP-02102,Qualification,79123.0,Pipeline,2025-12-01
2025-10-01,OPP-02124,Qualification,160445.0,Pipeline,2025-11-23
2025-10-01,OPP-02131,Qualification,61985.0,Pipeline,2025-10-10
2025-10-01,OPP-02143,Proof of Concept,172025.0,Best Case,2025-10-14
2025-10-01,OPP-02151,Proof of Concept,34220.0,Best Case,2025-10-07
2025-10-01,OPP-02200,Proof of Concept,35046.0,Best Case,2025-10-14
2025-10-01,OPP-02203,Discovery,55959.0,Pipeline,2025-10-29
2025-10-01,OPP-02235,Qualification,39744.0,Pipeline,2025-10-19
2025-10-01,OPP-02599,Negotiation,9600.0,Commit,2025-10-27
2025-10-01,OPP-02601,Negotiation,31680.0,Commit,2025-10-21
2025-10-01,OPP-02603,Negotiation,16200.0,Commit,2025-10-26
2025-10-01,OPP-02605,Negotiation,21600.0,Commit,2025-10-06
2025-10-01,OPP-02607,Negotiation,24000.0,Commit,2025-10-08
2025-10-01,OPP-02610,Negotiation,18720.0,Commit,2025-10-21
2025-10-01,OPP-02612,Negotiation,5400.0,Commit,2025-10-26
2025-10-01,OPP-02614,Negotiation,15840.0,Commit,2025-10-16
2025-10-01,OPP-02616,Negotiation,9000.0,Commit,2025-10-12
2025-10-01,OPP-02619,Negotiation,7200.0,Commit,2025-10-08
2025-10-01,OPP-02621,Negotiation,9000.0,Commit,2025-10-20
2025-10-01,OPP-02623,Negotiation,7200.0,Commit,2025-10-24
2025-10-01,OPP-02625,Negotiation,60480.0,Commit,2025-10-24
2025-10-01,OPP-02627,Negotiation,1047000.0,Commit,2025-10-07
2025-10-01,OPP-02629,Negotiation,7200.0,Commit,2025-10-08
2025-10-01,OPP-02631,Negotiation,18720.0,Commit,2025-11-08
2025-10-01,OPP-02633,Renewal Discussion,5760.0,Best Case,2025-11-23
2025-10-01,OPP-02635,Renewal Discussion,48000.0,Best Case,2025-11-08
2025-10-01,OPP-02637,Renewal Discussion,7200.0,Best Case,2025-11-27
2025-10-01,OPP-02639,Renewal Discussion,76320.0,Best Case,2025-11-15
2025-10-01,OPP-02641,Negotiation,33000.0,Commit,2025-11-01
2025-10-01,OPP-02643,Renewal Discussion,57600.0,Best Case,2025-11-13
2025-10-01,OPP-02645,Renewal Discussion,4320.0,Best Case,2025-11-19
2025-10-01,OPP-02649,Negotiation,3600.0,Commit,2025-11-12
2025-10-01,OPP-02655,Renewal Discussion,6000.0,Best Case,2025-11-21
2025-10-01,OPP-02658,Negotiation,9600.0,Commit,2025-11-11
2025-10-01,OPP-02660,Renewal Discussion,106560.0,Best Case,2025-11-13
2025-10-01,OPP-02662,Renewal Discussion,54720.0,Best Case,2025-11-23
2025-10-01,OPP-02664,Renewal Discussion,1800.0,Best Case,2025-11-17
2025-10-01,OPP-02666,Negotiation,5400.0,Commit,2025-11-23
2025-10-01,OPP-02889,Negotiation,7800.0,Commit,2025-10-24
2025-10-01,OPP-02890,Negotiation,5400.0,Commit,2025-10-07
2025-10-01,OPP-02891,Negotiation,46080.0,Commit,2025-10-24
2025-10-01,OPP-02892,Negotiation,115200.0,Commit,2025-10-05
2025-10-01,OPP-02893,Negotiation,6000.0,Commit,2025-10-09
2025-10-01,OPP-02894,Negotiation,6000.0,Commit,2025-10-22
2025-10-01,OPP-02895,Renewal Discussion,1800.0,Best Case,2025-10-16
2025-10-01,OPP-02896,Negotiation,3000.0,Commit,2025-10-13
2025-10-01,OPP-02897,Negotiation,7200.0,Commit,2025-10-19
2025-10-01,OPP-02898,Negotiation,168000.0,Commit,2025-10-07
2025-10-01,OPP-02899,Negotiation,9000.0,Commit,2025-10-15
2025-10-01,OPP-02900,Renewal Discussion,15840.0,Best Case,2025-10-16
2025-10-01,OPP-02901,Renewal Discussion,31200.0,Best Case,2025-10-18
2025-10-01,OPP-02902,Negotiation,879000.0,Commit,2025-10-14
2025-10-01,OPP-02903,Negotiation,10080.0,Commit,2025-10-23
2025-10-01,OPP-02904,Negotiation,7200.0,Commit,2025-10-09
2025-10-01,OPP-02905,Negotiation,4200.0,Commit,2025-10-02
2025-10-01,OPP-02906,Negotiation,12960.0,Commit,2025-10-05
2025-10-01,OPP-02907,Negotiation,27000.0,Commit,2025-10-21
2025-10-01,OPP-02908,Renewal Discussion,110880.0,Best Case,2025-11-16
2025-10-01,OPP-02909,Negotiation,27000.0,Commit,2025-11-08
2025-10-01,OPP-02910,Negotiation,5400.0,Commit,2025-11-22
2025-10-01,OPP-02911,Renewal Discussion,3600.0,Best Case,2025-11-19
2025-10-01,OPP-02912,Renewal Discussion,9000.0,Best Case,2025-11-13
2025-10-01,OPP-02913,Negotiation,95040.0,Commit,2025-11-10
2025-10-01,OPP-02914,Renewal Discussion,469440.0,Best Case,2025-11-13
2025-10-01,OPP-02915,Negotiation,18720.0,Commit,2025-11-05
2025-10-01,OPP-02916,Renewal Discussion,11400.0,Best Case,2025-11-12
2025-10-01,OPP-02917,Renewal Discussion,3000.0,Best Case,2025-11-25
2025-10-01,OPP-02918,Renewal Discussion,33000.0,Best Case,2025-11-26
2025-10-01,OPP-02919,Renewal Discussion,67680.0,Best Case,2025-11-26
2025-10-01,OPP-02920,Renewal Discussion,10080.0,Best Case,2025-11-12
2025-10-01,OPP-02921,Negotiation,5400.0,Commit,2025-11-16
2025-10-01,OPP-02922,Negotiation,95040.0,Commit,2025-11-06
2025-10-01,OPP-02923,Negotiation,5760.0,Commit,2025-11-07
2025-10-01,OPP-02924,Renewal Discussion,7800.0,Best Case,2025-11-04
2025-10-01,OPP-02925,Negotiation,3600.0,Commit,2025-11-04
2025-10-01,OPP-03268,Expansion Discussion,186000.0,Best Case,2025-10-15
2025-10-01,OPP-03269,Expansion Discussion,20160.0,Best Case,2025-10-15
2025-10-01,OPP-03270,Expansion Discussion,600.0,Best Case,2025-10-15
2025-10-01,OPP-03271,Expansion Discussion,240000.0,Best Case,2025-10-15
2025-10-01,OPP-03272,Expansion Discussion,10080.0,Best Case,2025-10-15
2025-10-01,OPP-03273,Expansion Discussion,1200.0,Best Case,2025-10-15
2025-10-01,OPP-03274,Expansion Discussion,600.0,Best Case,2025-10-15
2025-10-01,OPP-03275,Expansion Discussion,4320.0,Best Case,2025-10-15
2025-10-01,OPP-03276,Expansion Discussion,66000.0,Best Case,2025-10-15
2025-10-01,OPP-03277,Expansion Discussion,18000.0,Best Case,2025-10-15
2025-10-01,OPP-03278,Expansion Discussion,3000.0,Best Case,2025-10-15
2025-10-01,OPP-03279,Expansion Discussion,1440.0,Best Case,2025-10-15
2025-10-01,OPP-03280,Expansion Discussion,2880.0,Best Case,2025-10-15
2025-10-01,OPP-03281,Expansion Discussion,600.0,Best Case,2025-10-15
2025-10-01,OPP-03282,Expansion Discussion,14400.0,Best Case,2025-10-15
2025-10-01,OPP-03283,Expansion Discussion,17280.0,Best Case,2025-10-15
2025-10-01,OPP-03284,Expansion Discussion,600.0,Best Case,2025-10-15
2025-10-01,OPP-03285,Expansion Discussion,30000.0,Best Case,2025-10-15
2025-10-01,OPP-03286,Expansion Discussion,7200.0,Best Case,2025-10-15
2025-10-01,OPP-03287,Expansion Discussion,600.0,Best Case,2025-10-15
2025-10-01,OPP-03288,Expansion Discussion,600.0,Best Case,2025-10-15
2025-10-01,OPP-03289,Expansion Discussion,11520.0,Best Case,2025-10-15
2025-10-01,OPP-03290,Expansion Discussion,24000.0,Best Case,2025-10-15
2025-10-01,OPP-03291,Expansion Discussion,1200.0,Best Case,2025-10-15
2025-10-01,OPP-03292,Expansion Discussion,1440.0,Best Case,2025-10-15
2025-10-01,OPP-03293,Expansion Discussion,1200.0,Best Case,2025-11-15
2025-10-01,OPP-03294,Expansion Discussion,1800.0,Best Case,2025-11-15
2025-10-01,OPP-03295,Expansion Discussion,9000.0,Best Case,2025-11-15
2025-10-01,OPP-03297,Expansion Discussion,12960.0,Best Case,2025-11-15
2025-10-01,OPP-03298,Expansion Discussion,1440.0,Best Case,2025-11-15
2025-10-01,OPP-03299,Expansion Discussion,600.0,Best Case,2025-11-15
2025-10-01,OPP-03302,Expansion Discussion,1440.0,Best Case,2025-11-15
2025-10-01,OPP-03304,Expansion Discussion,21000.0,Best Case,2025-11-15
2025-10-01,OPP-03306,Expansion Discussion,600.0,Best Case,2025-11-15
2025-10-01,OPP-03309,Expansion Discussion,23040.0,Best Case,2025-11-15
2025-10-01,OPP-03310,Expansion Discussion,1200.0,Best Case,2025-11-15
